Country	Mountain	Latitude	Longitude	Elevation
Chile	Pico Brigstock	-52.114269	-74.9684709	773
Chile	Cerro Cacique Casimiro	-50.6091667	-73.2333333	2100
Chile	Cerro Gardener	-50.5947222	-73.2422222	2400
Chile	Cerro Pietrobelli	-50.5350692	-73.3574724	2950
Chile	Cerro Mayo (verdadero Stokes)	-50.2983221	-73.3698134	2380
Chile	Cerro Dagmar Aaen	-50.3075389	-73.5129694	2050
Chile	Cerro Onelli Central	-50.1561111	-73.5125	2620
Chile	Cerro Bertrand - Agassiz Norte	-49.9656906	-73.5038728	3080
Chile	Cerro Campana	-49.6591925	-73.1528207	2570
Chile	Cerro Don Bosco	-49.7573449	-73.4162631	2420
Chile	Cerro Murallón	-49.7894444	-73.4511111	2656
Chile	Cerro Puntudo	-49.5183275	-73.2655218	1768
Chile	Cerro Rincón	-49.267498	-73.1320637	2465
Chile	Cerro Witte	-49.4973888	-73.4230769	2095
Chile	Punta Brava	-49.3440083	-73.4300218	3260
Chile	Nevado Riso Patrón	-49.5786556	-73.6768313	2563
Chile	Cerro Gemelos Negros	-49.5731262	-73.7517317	1553
Chile	Cerro Kolliker	-49.5019512	-73.4883082	2042
Chile	Cerro Padre de Agostini	-49.4367796	-73.4824972	2487
Chile	Cerro Colorado	-49.5131125	-74.1919677	1097
Chile	Cerro Plüschow	-48.7284114	-73.2518654	2469
Chile	Cerro Azul	-48.5150124	-73.1678725	3018
Chile	Cerro Nublado	-48.4107375	-73.2364404	1430
Chile	Pico El Morro	-50.1050652	-75.0117647	448
Chile	Monte Williwaw	-50.0690953	-75.3193825	630
Chile	Cerro Bonete	-47.4666577	-73.4317591	1497
Chile	Cerro Arco	-47.2769432	-73.4413723	2992
Chile	Cerro El Mono	-47.4273629	-73.6228693	1298
Chile	Cerro Morro Solo	-47.3922113	-73.7417335	1219
Chile	Cerro Cacho	-46.9613634	-73.1368997	1119
Chile	Cerro Largo	-46.9589329	-73.3757331	2798
Chile	Cerro Pirámide	-46.5790848	-73.4306433	2560
Chile	Cerro Don Raúl	-47.1073785	-73.7495676	1334
Chile	Cerro Forelius	-46.8489653	-74.5224742	399
Chile	Cerro Prat	-46.7691342	-74.4788829	691
Chile	Cerro Esmeralda	-46.8296344	-74.5262291	172
Chile	Cerro Arburo	-46.7636077	-74.5034304	643
Chile	Cerro Circular	-46.5749402	-74.5003082	663
Chile	Cerro Sombrero	-46.3935409	-73.239845	1215
Chile	Cerro Teresa	-46.1552436	-73.1845182	1924
Chile	Cerro Montura	-46.3853197	-73.3396779	1170
Chile	Cerro Ester	-45.1101002	-73.3967585	1097
Chile	Cerro Churrecué	-45.3395154	-73.5048291	945
Chile	Cerro Navarrete	-45.2795988	-73.524612	709
Chile	Monte Cabeza	-46.9194931	-74.5827486	160
Chile	Cerro Saul	-46.858753	-74.6269943	381
Chile	Monte Riveros	-46.8121614	-74.6291188	384
Chile	Cerro Pérez	-46.7948299	-74.6417572	369
Chile	Cerro Boscoso	-46.7046153	-74.5760109	306
Chile	Cerro Christie	-46.5867685	-74.5334818	689
Chile	Monte Paladión	-46.7333898	-74.6650602	485
Chile	Cerro Raby	-46.6418938	-74.695573	675
Chile	Cerro Elena	-46.6499148	-74.7422542	658
Chile	Cerro Bañados	-46.5615749	-74.7517707	558
Chile	Cerro Escarpado	-46.4350767	-74.7362568	772
Chile	Monte Newman	-46.5472914	-74.8510982	543
Chile	Cerro Chato	-46.4577421	-74.8878767	630
Chile	Cerro Willy	-46.3416393	-74.5753671	926
Chile	Cerro Encinas	-46.3312097	-74.7865965	807
Chile	Cerro Oscuro	-46.3306615	-75.0235321	784
Chile	Cerro de Jeche	-23.9947019	-67.407732	5061
Chile	Cerro Colorado	-23.9029942	-67.2843987	4199
Chile	Cerros del Imán	-23.8467148	-67.3531726	4540
Chile	Cerro Pico El Laco	-23.8184838	-67.49975	5325
Chile	Cerro Poruña	-22.9627786	-67.1251379	4510
Chile	Cerro Moreno	-22.9823172	-67.1539878	4524
Chile	Cerro Losloyo	-23.1397869	-67.3498963	5370
Chile	Cerro Cortado	-43.6760147	-71.6342688	1643
Chile	Cerro La Zaranda	-44.8549751	-72.1779914	1803
Chile	Cerro Punta Tehuelche	-44.8079946	-72.2845297	1750
Chile	Cerro Ventisquero Sur	-43.410929	-71.918531	2070
Chile	Cerro Serrucho	-41.9905927	-71.7789711	2004
Chile	Cerro Piramide	-41.7026305	-71.7915424	2044
Chile	Cerro Cenizo	-40.9449766	-72.2038956	1663
Chile	Volcán Puntiagudo	-40.9740445	-72.266216	2498
Chile	Cerro Cacho del Toro	-40.0952841	-72.0615579	1649
Chile	Cerro Centinela	-40.0491682	-72.039714	1634
Chile	Cerro Quimán	-40.0577583	-72.2755768	1496
Chile	Cerro Cuyunco	-39.4824478	-72.2002603	760
Chile	Cerro Loncohuellahue	-39.5995213	-72.3181702	393
Chile	Punta Manzanilla	-34.4558076	-70.2028214	3740
Chile	Cerro Innominado	-34.2005485	-69.865303	3996
Chile	Alto de la Engorda	-34.2578726	-70.1967788	4072
Chile	Puntilla III de Flores	-34.1960078	-70.1914573	4217
Chile	Puntilla IV de Flores	-34.1984038	-70.1962638	4077
Chile	Puntilla Baja de Flores	-34.2078627	-70.2163911	3467
Chile	Torre Flores	-34.1596875	-70.165	4890
Chile	Alto del Potrerillo	-34.149797	-70.2203179	3820
Chile	Cerro Gualtatas de Río Blanco	-34.1531798	-70.2980376	3156
Chile	Cerro Catedral de Lo Valdés Sur	-33.8386966	-70.01647	3799
Chile	Cerro Catedral de Lo Valdés Norte	-33.8358459	-70.0123169	3838
Chile	Punta Zanzi	-33.834419	-70.0294358	3250
Chile	Mirador del Rubillas	-33.7876365	-70.0439144	3441
Chile	Punta Balcón	-33.7668044	-70.0349021	3516
Chile	Cerro Retumbadero Norte	-33.8652234	-70.0827003	3825
Chile	Cerro La Gringa	-33.8768291	-70.1095105	3502
Chile	Cerro Rubillas Norte	-33.7863837	-70.0501907	3503
Chile	Punta Golgota	-33.7895001	-70.0503302	3501
Chile	Cerro Amarillo	-34.0726397	-70.1701928	4098
Chile	Cerro Lomita Blanca	-34.0315185	-70.23139	4282
Chile	Mirador del Extravío	-34.0443032	-70.2466464	4394
Chile	Cerro El Salto	-33.845719	-70.1368297	3580
Chile	Cerro San Simón	-33.8388838	-70.210855	1532
Chile	Cerro La Colorada	-33.7932717	-70.15028	2878
Chile	Cerro Bayo	-38.5890704	-70.8317012	2406
Chile	Cerro Bayo	-38.584624	-70.8351726	2348
Chile	Cerro Tralihue	-38.5095002	-70.8984189	2477
Chile	Cerro Tralihué	-38.5035189	-70.9108711	2480
Chile	Cerro Butahuau	-38.29754	-70.9978575	2526
Chile	Cerro Redondo	-38.0739192	-71.0141897	2375
Chile	Cerro Pilunmahuida	-38.7292128	-71.0697843	1636
Chile	Cerro Redondo	-39.2684468	-71.7118628	1495
Chile	Cerro Lefincul	-39.1879611	-71.6391421	1758
Chile	Cerro San Sebastian	-39.1487007	-71.6879661	1905
Chile	Cerro Araucano	-39.1305579	-71.6820385	1881
Chile	Cerro Loncotiuque	-38.8501943	-71.4489836	1562
Chile	Cerro Lallán	-38.9065967	-71.6708352	1667
Chile	Cerro Peñón o Pelado	-38.724241	-71.5977718	1845
Chile	Cerro Mocho	-38.6693193	-71.22988	1360
Chile	Cerro Chameramahuida	-38.6313046	-71.2984173	1872
Chile	Cerro Rucamanque	-38.435808	-71.271229	1165
Chile	Cerro Rahue	-38.2498715	-71.0322279	2715
Chile	Cerro Subida del Zorro	-38.1313275	-71.1421538	2308
Chile	Cerro Pallaomahuida	-38.0219334	-71.3577519	1813
Chile	Cerro Nueve	-38.4157166	-71.464295	1980
Chile	Cerro Lancú	-38.2543578	-71.3954903	2296
Chile	Cerro La Moñuda	-38.0963182	-71.6083719	1783
Chile	Cerro Peñascos	-37.9809929	-71.6310527	1651
Chile	Cerro El Carmen	-37.9706074	-71.7128922	1608
Chile	Cerro El Peñón	-37.7574809	-71.1559981	2520
Chile	Cerro Las Torres	-37.6736985	-71.2613799	2086
Chile	Cerro Cónico	-37.7894449	-71.3113929	1922
Chile	Cerro Pilmáhuida	-37.7168079	-71.3075568	1857
Chile	Cerro El Fin	-37.5765827	-71.1272835	2330
Chile	Cerro Azul	-37.4292009	-71.1810325	2167
Chile	Risquería	-37.5480478	-71.332276	2587
Chile	Cerro Palo Seco	-37.3057029	-71.3407948	2070
Chile	Cerro Azul	-37.8325893	-71.4144263	1990
Chile	Cerro Cañicú	-37.7494063	-71.4708234	1602
Chile	Cerro Macizo Sur	-37.6447291	-71.5179315	2119
Chile	Cerro Macizo Norte	-37.6198212	-71.5311494	2324
Chile	Cerro Macizo Central	-37.6306343	-71.5265629	2225
Chile	Cerro El Derrumbre	-37.8436514	-71.5804198	1021
Chile	Cerro Caracoles	-37.8491565	-71.6251852	1130
Chile	Cerro Redondo	-37.8033117	-71.5870303	1605
Chile	Cerro Los Cristales	-37.8124368	-71.6267332	1842
Chile	Cerro Pirquinco	-37.7720292	-71.6222656	1791
Chile	Cerro La Pepa	-37.7890797	-71.662362	1853
Chile	Cerro Loma Atavesada	-37.7505112	-71.7151029	688
Chile	Cerro El Rodado	-37.5394049	-71.4158966	2131
Chile	Cerro Petronquines	-37.4890932	-71.4025712	2895
Chile	Cerro Las Romazas	-37.3605386	-71.4086652	2048
Chile	Cerro La Castellana	-37.5701269	-71.618221	1752
Chile	Cerro Pachuco	-37.492379	-71.663089	1678
Chile	Cerro El Padre	-37.2863188	-71.5965322	1733
Chile	Cerro Colo	-37.2723606	-71.678901	1160
Chile	Cerro Arrayán	-36.7407411	-71.3337995	2015
Chile	Las Mariposas	-37.0982818	-71.3712059	2329
Chile	Cerro Los Manquis	-37.1834672	-71.7139007	1500
Chile	Volcán Chillán Nuevo	-36.8681996	-71.3782395	3186
Chile	Cerro Comulo	-39.1390119	-71.7279254	1621
Chile	Cerro Huincacara	-39.374317	-72.19687	787
Chile	Cerro Mariposa	-38.8105532	-72.292936	393
Chile	Cerro Córdova	-38.4197715	-71.8238928	1117
Chile	Cerro La Mona	-38.196809	-71.857238	1440
Chile	Cerro Motrulo	-38.121188	-71.7317964	1938
Chile	Cerro Motrulo Chico	-38.1009658	-71.7316794	1816
Chile	Cerro Divisadero	-39.1464702	-72.5043155	387
Chile	Cerro Lau Lau	-39.244003	-72.6242997	670
Chile	Cerro El Mirador	-39.202113	-72.6105238	520
Chile	Cerro Santa Isabel 2	-39.2354442	-72.7252795	473
Chile	Cerro Huilo	-38.9445945	-73.0707824	263
Chile	Cerro Mapui	-38.5581329	-72.4852397	421
Chile	Cerro El Togo	-38.6209191	-72.5793208	630
Chile	Cerro Nielol	-38.4759341	-72.6326324	503
Chile	Cerro Maile	-38.4453879	-72.6374389	290
Chile	Cerro Pidenco	-38.0849526	-72.5227048	615
Chile	Cerro Cuel	-38.4723391	-72.8120829	257
Chile	Cerro Volcolhue	-38.4124076	-72.8629805	326
Chile	Cerro Quichaltué	-38.447539	-72.9447557	490
Chile	Cerro Guamaqui	-38.4969628	-73.0336763	590
Chile	Cerro Chilco	-38.4260924	-73.1166746	726
Chile	Cerro Los Pinares	-37.9018131	-71.8073274	1680
Chile	Cerro Tucapel	-37.3326565	-71.8878956	591
Chile	Curamávida	-37.4420901	-72.3709988	216
Chile	Cerro Chiguaihue	-37.9572598	-72.5028135	578
Chile	Cerro Huelehueico	-37.828966	-72.4867036	367
Chile	Cerro Quelmahuidá	-37.9511011	-72.773266	424
Chile	Cerro Quinchamávida	-37.8246214	-72.7074299	236
Chile	Cerro Cuel	-37.5081797	-72.4747931	144
Chile	Pantoja	-37.3704514	-72.4465287	198
Chile	Cerro Covacho	-37.3185668	-72.5096496	215
Chile	Cerro Piedra de Moler	-37.3365698	-72.5161694	209
Chile	Alto Pichún	-37.4951945	-72.7456598	432
Chile	Cerro Los Picudos	-37.3825452	-72.7036572	218
Chile	Cerro Catripitra	-37.6230781	-72.7846813	670
Chile	Cerro Piedra Resbalosa	-37.6320342	-72.9093837	721
Chile	Cerro Ratones	-37.5695147	-72.8096151	523
Chile	Cerro Negro	-37.6158886	-72.8383362	538
Chile	Cerro Los Aromos	-37.4428357	-72.9742167	773
Chile	Cerro El Burro	-37.3445604	-72.9817217	773
Chile	Cerro Los Pinos	-37.3433218	-73.1194876	935
Chile	Cerro Bulluquín	-36.7677943	-72.5276394	380
Chile	Cerro Queime	-36.7987434	-72.5902984	548
Chile	Cerro El Cardón	-36.847902	-72.6832745	428
Chile	Cerro Guaro	-36.7334231	-72.6791487	295
Chile	Cerro El Pantano	-37.2286455	-72.7746177	303
Chile	Cerro Calquinhue	-37.0889732	-72.8847277	369
Chile	Cerro Rodolmo	-36.9187382	-72.9491662	382
Chile	Cerro La Cuesta	-36.9521217	-72.9796886	463
Chile	Cerro Manquimávida	-36.9178515	-73.00913	445
Chile	Alto del Dihueno	-36.8372945	-72.8446184	339
Chile	Muñuga	-36.5994035	-72.7923236	403
Chile	Pelado	-36.5896853	-72.8162318	406
Chile	Cerro El Manzano	-36.8030824	-73.0061888	203
Chile	Cerro La Virgen	-36.8239572	-73.0268558	135
Chile	Cerro Caracol	-36.8421923	-73.038126	256
Chile	Cerro Lo Galindo	-36.7965369	-73.0405426	96
Chile	Cerro Chepe	-36.8216743	-73.0698745	84
Chile	Las Monjas	-36.7952482	-73.0602611	70
Chile	Cerro Amarillo	-36.7840404	-73.1025391	28
Chile	Cerro San Miguel	-36.770176	-73.0917374	95
Chile	Cerro San Pablo	-35.9702579	-70.7880417	3327
Chile	Cerro Las Yeguas	-35.9420721	-70.9349954	2428
Chile	Cerro Las Yeguas	-35.9252786	-70.9365536	2428
Chile	Cerro Mirador Alemán	-35.8660661	-71.0029905	1966
Chile	Cerro Negro	-35.4649693	-70.5407854	3000
Chile	Cerro El Peñón	-35.3019981	-70.5488105	3514
Chile	Volcán Azufre	-35.2727093	-70.5820129	4135
Chile	Cordón del Medio	-35.2663353	-70.6390797	3060
Chile	Cerro Estribo del Durazno	-35.7275097	-70.6695238	2953
Chile	Volcán Descabezado Grande	-35.5861091	-70.7511786	3953
Chile	Co. Rajaduras	-35.5439449	-70.7224481	3270
Chile	Cerro Manantial Pelado	-35.5091756	-70.8182293	3046
Chile	Cerro La Leona	-35.8468564	-70.9533657	1719
Chile	Cerro Potrero Seco	-35.704147	-70.9386672	2230
Chile	Cráter Los Quillayes	-35.6714122	-70.8443218	2397
Chile	Los Quillayes	-35.6645155	-70.8439945	2397
Chile	Cráter La Resolana	-35.6384247	-70.8468243	2463
Chile	La Resolana	-35.6368224	-70.8531154	2463
Chile	Cerro Galaz	-35.3881753	-70.7044244	2776
Chile	Cordón La Gloria	-35.3673206	-70.7167626	2815
Chile	Cerro Los Retamos	-35.303971	-70.7643344	1626
Chile	Cerro Silla del Diablo	-35.4079957	-70.8481833	1400
Chile	Cerro Alto	-35.4573577	-70.9526362	2156
Chile	Cerro El Cacho	-35.1964575	-70.8573641	2010
Chile	Cerro Los Canelillos	-35.2451108	-70.9550502	1606
Chile	Cerro Colorado	-35.263553	-70.9959377	1757
Chile	Cerro Troncoso	-36.4310117	-71.3325017	2127
Chile	Cerro Bartolito	-36.0804679	-71.0843219	2410
Chile	Cerro Torrecillas	-35.9288754	-71.0694196	2405
Chile	Divisadero	-35.6439417	-71.3865845	516
Chile	Cerro Mariposas	-35.515129	-71.3794185	394
Chile	Cerro San Luis	-35.4207504	-71.6184504	158
Chile	Torre Santa Elena	-35.0836419	-70.3728573	3839
Chile	Cerro Horno de la Vieja	-35.0011578	-70.357014	3602
Chile	Cerro Don Cucho	-34.8839595	-70.3650069	3556
Chile	Cerro La Hovada Seca	-34.9406174	-70.4065696	3030
Chile	Cerro El Peñón	-34.9909591	-70.6224759	2975
Chile	Cerro Águilas del Chivato	-34.8420649	-70.617199	2783
Chile	Puntilla II del Azufre	-34.7872078	-70.3254903	4516
Chile	San Hilario Suroeste	-34.7691426	-70.3879213	3869
Chile	San Hilario Noreste	-34.7576388	-70.3720236	3840
Chile	Punta Colmillo	-34.699275	-70.3146565	3613
Chile	Aguja de Roca	-34.6726498	-70.3463602	3700
Chile	Nevado Granitos	-34.6330313	-70.3456307	4505
Chile	Nevado Cisne	-34.6448068	-70.3492355	4350
Chile	Punta Nuseva	-34.6831051	-70.3794479	4570
Chile	Alto de los Arrieros	-34.6508067	-70.3722309	5010
Chile	Cerro Portillo	-34.6602808	-70.3793638	4961
Chile	Torreones Centrales del Granitos	-34.611736	-70.3456521	4150
Chile	Cerro Ciprés del Granito	-34.6052457	-70.3428197	4100
Chile	Cerro Doctor Hernán Cruz	-34.5507863	-70.3255141	4565
Chile	Cerro Chile Japón	-34.5823339	-70.3795611	4186
Chile	Alto de los Pejerreyes	-34.4918342	-70.3144529	3985
Chile	Cerro Torta	-34.6192059	-70.485996	3688
Chile	Cerro San Augusto	-34.5900201	-70.4680252	3590
Chile	Cerro Cuerno	-34.5988078	-70.4725528	3556
Chile	Alto de la Buena Vista	-34.5299914	-70.4856956	3675
Chile	Punta Lajas	-34.5175986	-70.4821766	3521
Chile	Altos del Pelambre	-34.6961296	-70.5337188	3949
Chile	Altos del Pelambre	-34.7133122	-70.5415038	3792
Chile	Cerro Las Pizarras	-34.4708968	-70.522973	3390
Chile	Alto de la Planchada	-34.5749744	-70.581771	2993
Chile	Alto de las Terneras Heladas	-34.9654021	-70.6714861	2735
Chile	Alto de las Mesas	-34.9157778	-70.7091665	2524
Chile	Cerro Rondadero	-34.8599923	-70.7109696	2281
Chile	Alto de la Plaza	-34.8558794	-70.7323303	2482
Chile	Cerro La Iglesia	-34.9432303	-70.7740869	2545
Chile	Cerro Pelado	-35.0818801	-70.8614607	1857
Chile	Cerro Negro	-35.1550035	-71.0110547	1721
Chile	Monte Redondo	-35.0321222	-70.9630324	1056
Chile	Cerro Alto de Pablo	-34.8974109	-70.8712703	1891
Chile	Cerro Alto El Águila	-34.9222348	-70.9730961	785
Chile	Cerro Chipana	-34.8472335	-70.9513809	785
Chile	El Deschavetado	-34.6398534	-70.6998913	2331
Chile	Cerro El Chueco	-34.7807471	-70.83905	2076
Chile	Cerro Los Romeros	-34.7598246	-70.8662369	1481
Chile	Cerro Membrillo II	-34.7923475	-70.9850067	630
Chile	Cerro Perejil	-34.7616051	-70.9909059	379
Chile	Cerro Euca	-34.6322311	-71.0096713	690
Chile	Cerro Mallacún	-34.5897306	-70.9453941	450
Chile	Morro Bandera	-34.4315803	-70.3576971	3480
Chile	Cerro Mirador del Manantiales	-34.3018344	-70.3251632	3539
Chile	Cerro Duende	-34.3063946	-70.3305298	3539
Chile	Alto del Retamal	-34.3009035	-70.3534633	3370
Chile	Cerro Laguna de los Helados	-34.403266	-70.4757852	2969
Chile	Cerro Piedra de Vásquez	-34.3338552	-70.4759538	2268
Chile	Aguja de Caracoles	-34.2311408	-70.3795567	2160
Chile	Cerro Niebla	-34.2077921	-70.3836572	2362
Chile	Cerro Cuchilla	-34.1566334	-70.3281427	3257
Chile	Cerro Matancilla	-34.1309392	-70.3305673	3728
Chile	Cerro de los Escalones	-34.4498885	-70.5013037	3268
Chile	Cerro de los Escalones	-34.4189046	-70.4880278	3329
Chile	Cerro Los Caletones	-34.397898	-70.512507	2402
Chile	Cerro La Bandera	-34.4104857	-70.5997324	2284
Chile	Cerro Blanco	-34.3666952	-70.6031013	2232
Chile	Cerro Las Lámparas	-34.3500088	-70.5877483	2282
Chile	Alto Los Canelos	-34.1469156	-70.5745076	1731
Chile	Cerro Machalí	-34.160859	-70.5977786	1535
Chile	Morro Colorado	-34.1504102	-70.6096995	1271
Chile	Cerro San Juan	-34.1832417	-70.6353657	805
Chile	Cerro Vizcachas	-34.0571838	-70.3145814	3620
Chile	Cerro Negro	-34.0484903	-70.3408778	3650
Chile	Cerro Negro Sur	-34.0555505	-70.3365293	3600
Chile	Cerro de la Punta	-33.9543348	-70.3480529	3702
Chile	Cerro Los Patos	-34.0709512	-70.451417	2242
Chile	Cerro San Francisco	-33.849853	-70.5336428	2176
Chile	Las 3 Comadres	-34.3895517	-70.7339887	1300
Chile	Cerro Orocoipo	-34.2327907	-70.7177447	1159
Chile	Cerro Nancura	-34.433524	-70.9847017	728
Chile	Cerro Talami	-34.1067622	-70.9894353	1975
Chile	Cerro Tuniche	-34.096052	-70.7969075	800
Chile	Cerro Challay	-33.9057097	-70.7099612	1258
Chile	Cerro Las Sierrecillas	-33.9668897	-70.8565378	2062
Chile	Mo. Las Lagunas o Launas	-33.9166319	-70.9692496	2073
Chile	Morro Las Cabras	-33.7942312	-70.9593395	1138
Chile	Cerro Cato	-36.3354629	-72.7110992	521
Chile	Cerro Mitrio	-36.0954123	-72.6040394	682
Chile	Cerro Caiquén	-35.8290178	-72.4245787	730
Chile	Cerro Piedra Parada	-35.6064228	-72.4331834	330
Chile	Cerro Centinela	-34.3753718	-71.8594683	610
Chile	Cerro La Cruz	-34.398158	-72.0131474	100
Chile	Cerro Alto Perú	-34.0876627	-71.8805679	394
Chile	Cerro Cuptana	-44.6601205	-73.7068047	1193
Chile	Cerro La Herradura	-38.37265	-73.1914222	749
Chile	AveHanal	-38.2326176	-73.3678717	141
Chile	Cerro de Los Inquilinos	-38.3632792	-73.9228178	389
Chile	Cerro Redondo	-37.8464836	-73.3006735	374
Chile	Cerro Lanalhue	-37.9413891	-73.3607205	513
Chile	Cerro Punta Chupones	-37.2188532	-73.1259731	690
Chile	Cerro Teltrén	-36.7869141	-73.1796323	144
Chile	Cerro Quilpué	-33.6184369	-69.8807937	4218
Chile	Cerro Bello	-33.5198311	-69.9327976	5230
Chile	Punta Veleta	-33.7385802	-69.9943257	4305
Chile	Punta Picoyo	-33.6640849	-69.9788217	4460
Chile	Punta Universitaria	-33.5774461	-69.9770753	3927
Chile	Cerro Yeguas Muertas	-33.5265143	-69.9626238	4912
Chile	Cerro Piuquencillo	-33.6903714	-70.215784	4047
Chile	Cerro Paidahuen	-32.8199606	-70.5753406	970
Chile	Cerro Cruz del Padre Norte	-32.5564715	-70.341661	3805
Chile	Alto del Cobre	-32.6739686	-70.4655286	3632
Chile	Cerro Corral de Piedra	-32.6902982	-70.4496706	3493
Chile	Cerro Molina	-32.5761648	-70.4223418	3067
Chile	Cerro Llaretal Norte	-32.5645023	-70.4810202	3428
Chile	Orolonco	-32.6200895	-70.6224885	2333
Chile	Cerro El Carmelo	-32.9051014	-70.693681	1421
Chile	Alto de Varas	-33.4519742	-71.5201378	372
Chile	Cerro Chépica	-33.4465897	-71.6411483	203
Chile	Cerro Maquehua	-33.2633747	-71.5646571	303
Chile	Cerro Puntilla El Imán	-32.9885312	-71.027144	2035
Chile	Monte El Peñon	-32.9839743	-71.0585305	1510
Chile	El Guanaco	-32.941075	-71.0744367	750
Chile	El Cardenal	-32.9257309	-71.0738359	768
Chile	Las Picanas	-32.9766389	-71.1230286	860
Chile	Cerro La Campana	-32.9539804	-71.1205252	1880
Chile	Cerro Mauco	-32.8807649	-71.4278701	720
Chile	Cerro El Boldo	-32.5367286	-71.4536749	520
Chile	Morro Peñón Al Norte del Falso Azufre	-26.7989404	-68.3685367	5906
Chile	Nevado o Muertito	-27.0631149	-68.4278733	5988
Chile	Cerro Dos Hermanas (cumbre Norte)	-27.5255799	-68.987523	5530
Chile	Ciénaga Redonda	-27.1205739	-68.9893457	4525
Chile	Pastillos	-27.1589168	-69.06522	4885
Chile	Volcán Copiapó	-27.306089	-69.131237	6052
Chile	Cerro Pastillitos	-27.1472172	-69.1909084	5073
Chile	Cerro Santa Rosa	-27.103143	-69.255415	4910
Chile	Cerro El Granate	-27.4441474	-70.2991034	1061
Chile	Cerro Colorado o Juan Godoy	-27.2471115	-70.0718882	1343
Chile	Cerro Medanoso	-27.1187657	-70.1316478	1643
Chile	Cerro Capis Chico	-27.3672702	-70.3013319	690
Chile	Cerro del Viento	-25.6725017	-69.2062727	3730
Chile	Cerro Danko	-25.6434648	-69.0968502	4477
Chile	Cerro Crestón	-25.5728923	-69.1385464	4147
Chile	Cerro Agua de la Piedra	-25.6627319	-69.2358058	3889
Chile	Cerro Nevado	-25.7029776	-69.323192	3315
Chile	Cerro León	-25.7997299	-69.4217789	2890
Chile	Cerro Nueva Juncal	-25.7227876	-69.4076486	3210
Chile	Cerro Flora	-25.6812645	-69.5971072	2679
Chile	Cerro Incaguasi	-25.5559757	-69.3261086	3375
Chile	Montaña Blanca	-25.4333867	-69.4702517	2648
Chile	Cerro Serrano	-26.6126245	-69.9862035	1430
Chile	Cerro Saladito	-26.2960393	-70.2484225	1401
Chile	Cerro Overo	-25.7940393	-69.9504826	1534
Chile	Cerro Sierra Aguilar	-25.5611817	-69.6401679	2364
Chile	Cerro Morros Blancos	-25.6164384	-69.7865109	2129
Chile	Cerro Milagros	-25.3232873	-69.9795058	2275
Chile	Cerro Purisunchi	-24.0958596	-67.597957	3959
Chile	Cerro Corichico	-24.1036945	-67.6102737	3916
Chile	Cerro Médano	-23.9725531	-67.6406577	4672
Chile	Cerro Agua Delgadas	-24.1985962	-67.8357187	5330
Chile	Cerro Talar	-24.0422558	-67.8350428	5133
Chile	Cerro Cosor	-23.9205202	-67.815182	4786
Chile	Cerro Bayo Sur	-24.2728705	-68.0467656	4826
Chile	Cerro Aguas Delgadas	-24.1432144	-67.8561357	5220
Chile	Cerro Toloncha	-23.9391193	-67.9753116	4480
Chile	Cerro Púlar	-24.1919063	-68.0559828	6233
Chile	Cerro Pajonales	-24.237857	-68.1176361	5958
Chile	Volcán Azufre o Lastarria	-25.1685671	-68.5072231	5680
Chile	Cerro dos Naciones	-24.8396525	-68.5326399	5371
Chile	Cerro Telar o Guanaqueros	-24.5356215	-68.4095371	5356
Chile	Cerro Pingopingo	-23.9893597	-68.4191932	3575
Chile	Volcán Puntas Negras	-23.7428868	-67.5411236	5852
Chile	Cerro Tuyajto	-23.8438984	-67.6266721	5482
Chile	Cerro Azufrera Perro Muerto	-23.7043955	-67.5671998	5374
Chile	Cerro La Hoyada	-23.6401801	-67.780999	4430
Chile	Cerro Lejía	-23.5554403	-67.7642782	5793
Chile	Cerro Áspero	-23.4837443	-67.6115938	4386
Chile	Cerro Bayo	-23.5314136	-67.6431987	4572
Chile	Cerro Lámpara	-23.444535	-67.7354961	5198
Chile	Volcán Laguna Verde	-23.2548719	-67.7116297	5430
Chile	Cerro Aritano	-23.7397586	-67.9802264	3244
Chile	Cerro Negro	-23.6167187	-67.9463991	3266
Chile	Cerro Lapananto o Peine	-23.69043	-68.0598399	3541
Chile	Cerro Cas	-23.4999805	-67.9904076	2735
Chile	Cerro Chinina	-23.2847562	-67.9301851	3030
Chile	Cerro Mullay	-23.3054811	-68.0020702	2557
Chile	Cerro Peña Negra	-23.0300279	-67.5904793	5219
Chile	Cerro Rayado	-23.1755954	-67.6896818	5493
Chile	Cerro Punas	-23.1075926	-67.7125049	5462
Chile	Rocas Negras	-22.9595288	-67.7374033	5229
Chile	Cerro Negro	-23.0205643	-67.8489797	5025
Chile	Cerros de Macón	-23.0660044	-67.8592754	4865
Chile	Volcán Ojos del Toro	-22.6265944	-67.8803314	5760
Chile	Volcán Colorado	-22.5915267	-67.9218137	5748
Chile	Pabellón	-22.502447	-68.0094363	4633
Chile	Domo Falda Grande	-22.6139458	-68.0330948	4560
Chile	Cerro Mariposa II	-23.874948	-68.873833	3159
Chile	Cerro Mariposas	-23.1741055	-68.8187635	3340
Chile	Cerro Negro	-22.980399	-68.7755166	3392
Chile	Cerro Negro	-22.6417605	-68.6431457	2854
Chile	Cerro Moctezuma	-22.6058855	-68.9041248	3068
Chile	Cerro Sandón	-25.2809043	-69.2864	4021
Chile	Cerro Tres Puntas	-25.219772	-69.2856257	4054
